facility_id,obligor_id,obligor_name,group_id,group_name,country,region,sector,product_type,internal_rating,rating_band,currency,limit_amount,outstanding_amount,undrawn_amount,collateral_value,origination_date,maturity_date,interest_rate,is_defaulted
911,120,Obligor_0120,24,Group_024,IT,LATAM,Manufacturing,Term_Loan,3,Investment_Grade,USD,130000.0,72734.0,57266.0,74631.0,2022-10-09,2029-06-18,0.0367,0
912,46,Obligor_0046,42,Group_042,JP,APAC,Manufacturing,Term_Loan,10,Watchlist,USD,230000.0,113698.0,116302.0,115010.0,2022-05-20,2026-08-15,0.0642,0
913,144,Obligor_0144,43,Group_043,FR,EMEA,Manufacturing,Term_Loan,4,Investment_Grade,USD,1320000.0,1065527.0,254473.0,464367.0,2024-04-08,2028-01-03,0.0444,0
914,196,Obligor_0196,19,Group_019,UK,LATAM,TMT,Derivatives,4,Investment_Grade,USD,370000.0,116700.0,253300.0,192864.0,2025-04-28,2026-12-20,0.0394,0
915,165,Obligor_0165,66,Group_066,US,EMEA,Manufacturing,Derivatives,4,Investment_Grade,USD,370000.0,150211.0,219789.0,112559.0,2021-03-18,2025-07-04,0.0401,0
916,182,Obligor_0182,60,Group_060,IT,North America,TMT,Derivatives,8,Watchlist,USD,360000.0,187376.0,172624.0,96265.0,2017-09-02,2022-09-22,0.0566,0
917,142,Obligor_0142,33,Group_033,CN,LATAM,Retail,Derivatives,6,Sub_IG,USD,1680000.0,1423852.0,256148.0,0.0,2024-08-10,2028-08-17,0.049,0
918,55,Obligor_0055,37,Group_037,JP,LATAM,TMT,Guarantee,4,Investment_Grade,USD,1380000.0,932816.0,447184.0,438867.0,2023-07-15,2026-04-21,0.0402,0
919,176,Obligor_0176,49,Group_049,CN,EMEA,Manufacturing,Guarantee,5,Sub_IG,USD,2089999.9999999998,849357.0,1240643.0,0.0,2019-12-19,2022-04-04,0.0453,0
920,7,Obligor_0007,53,Group_053,BR,APAC,Real_Estate,Revolver,4,Investment_Grade,EUR,400000.0,215175.0,184825.0,96060.0,2023-12-08,2025-03-28,0.0426,0
921,74,Obligor_0074,54,Group_054,JP,LATAM,Manufacturing,Derivatives,4,Investment_Grade,EUR,540000.0,257653.0,282347.0,294230.0,2019-03-24,2025-04-11,0.0433,0
922,7,Obligor_0007,53,Group_053,BR,APAC,Real_Estate,Guarantee,2,Investment_Grade,EUR,150000.0,68706.0,81294.0,3556.0,2024-06-12,2029-12-22,0.0352,0
923,161,Obligor_0161,16,Group_016,MX,North America,Real_Estate,Term_Loan,4,Investment_Grade,EUR,1240000.0,986765.0,253235.0,437148.0,2022-10-06,2024-10-22,0.0382,0
924,151,Obligor_0151,24,Group_024,IT,LATAM,Manufacturing,Derivatives,2,Investment_Grade,USD,200000.0,65130.0,134870.0,83274.0,2022-07-01,2023-07-17,0.0348,0
925,85,Obligor_0085,20,Group_020,JP,APAC,Energy,Revolver,8,Watchlist,EUR,510000.0,470096.0,39904.0,173579.0,2018-09-19,2021-01-23,0.0589,0
926,147,Obligor_0147,42,Group_042,JP,APAC,Manufacturing,Revolver,3,Investment_Grade,USD,210000.0,160786.0,49214.0,58730.0,2015-02-08,2021-04-18,0.0367,0
927,112,Obligor_0112,64,Group_064,KZ,North America,Manufacturing,Revolver,9,Watchlist,USD,290000.0,237270.0,52730.0,139591.0,2018-08-09,2023-09-26,0.0653,0
928,125,Obligor_0125,32,Group_032,BR,North America,Retail,Term_Loan,4,Investment_Grade,EUR,250000.0,126853.0,123147.0,129006.0,2022-06-30,2023-10-24,0.0442,0
929,147,Obligor_0147,42,Group_042,JP,APAC,Manufacturing,Guarantee,5,Sub_IG,USD,290000.0,165303.0,124697.0,116111.0,2015-06-11,2020-10-05,0.0456,0
930,36,Obligor_0036,52,Group_052,CN,EMEA,Retail,Term_Loan,4,Investment_Grade,EUR,300000.0,94011.0,205989.0,88068.0,2024-04-25,2027-09-21,0.0408,0
931,29,Obligor_0029,59,Group_059,JP,APAC,Energy,Derivatives,2,Investment_Grade,EUR,300000.0,148520.0,151480.0,184855.0,2020-03-24,2027-02-23,0.0373,0
932,188,Obligor_0188,6,Group_006,DE,LATAM,Utilities,Revolver,3,Investment_Grade,EUR,790000.0,551997.0,238003.0,57129.0,2018-02-01,2024-01-24,0.038,0
933,82,Obligor_0082,14,Group_014,ES,APAC,Utilities,Term_Loan,1,Investment_Grade,GBP,200000.0,171843.0,28157.0,114369.0,2021-01-17,2026-05-08,0.0302,0
934,2,Obligor_0002,2,Group_002,JP,LATAM,TMT,Term_Loan,4,Investment_Grade,USD,520000.0,196856.0,323144.0,262560.0,2025-08-06,2031-02-09,0.0421,0
935,129,Obligor_0129,25,Group_025,DE,LATAM,Utilities,Guarantee,3,Investment_Grade,USD,1040000.0,547975.0,492025.0,467747.0,2019-07-17,2022-04-20,0.0426,0
936,47,Obligor_0047,7,Group_007,JP,North America,Transport,Guarantee,6,Sub_IG,USD,310000.0,176619.0,133381.0,123233.0,2023-07-23,2028-04-11,0.0496,0
937,197,Obligor_0197,17,Group_017,DE,LATAM,Real_Estate,Revolver,2,Investment_Grade,USD,270000.0,86627.0,183373.0,0.0,2020-05-17,2022-04-17,0.034,0
938,148,Obligor_0148,26,Group_026,IT,EMEA,Retail,Term_Loan,2,Investment_Grade,EUR,380000.0,272943.0,107057.0,283798.0,2017-11-23,2019-04-18,0.0323,0
939,11,Obligor_0011,32,Group_032,BR,North America,Retail,Term_Loan,3,Investment_Grade,EUR,1010000.0,459754.0,550246.0,615764.0,2021-04-08,2022-08-07,0.0372,0
940,130,Obligor_0130,54,Group_054,JP,LATAM,Manufacturing,Guarantee,8,Watchlist,EUR,510000.0,286070.0,223930.0,81423.0,2017-08-24,2018-11-12,0.0559,0
941,195,Obligor_0195,30,Group_030,BR,LATAM,TMT,Term_Loan,5,Sub_IG,USD,310000.0,157979.0,152021.0,182808.0,2017-06-08,2024-03-18,0.0444,0
942,119,Obligor_0119,37,Group_037,JP,LATAM,TMT,Term_Loan,3,Investment_Grade,USD,620000.0,274122.0,345878.0,277270.0,2020-11-30,2023-04-17,0.0344,0
943,140,Obligor_0140,2,Group_002,JP,LATAM,TMT,Term_Loan,4,Investment_Grade,USD,200000.0,119718.0,80282.0,50850.0,2023-05-20,2026-03-17,0.0438,0
944,20,Obligor_0020,70,Group_070,US,EMEA,TMT,Guarantee,1,Investment_Grade,USD,710000.0,395383.0,314617.0,495543.0,2021-06-23,2026-06-06,0.0303,0
945,5,Obligor_0005,19,Group_019,UK,LATAM,TMT,Revolver,10,Watchlist,EUR,590000.0,310121.0,279879.0,172451.0,2020-09-01,2025-05-08,0.0665,0
946,37,Obligor_0037,33,Group_033,CN,LATAM,Retail,Derivatives,5,Sub_IG,USD,360000.0,163551.0,196449.0,266051.0,2024-12-08,2029-03-11,0.0459,0
947,166,Obligor_0166,32,Group_032,BR,North America,Retail,Revolver,3,Investment_Grade,USD,250000.0,165976.0,84024.0,133393.0,2022-11-11,2028-04-18,0.0381,0
948,137,Obligor_0137,23,Group_023,JP,EMEA,Retail,Derivatives,4,Investment_Grade,USD,240000.0,223374.0,16626.0,153394.0,2025-03-07,2031-08-08,0.0452,0
949,53,Obligor_0053,12,Group_012,MX,APAC,Utilities,Term_Loan,2,Investment_Grade,EUR,640000.0,401906.0,238094.0,348654.0,2023-09-25,2029-04-23,0.0325,0
950,172,Obligor_0172,62,Group_062,JP,APAC,Real_Estate,Revolver,9,Watchlist,EUR,1050000.0,839185.0,210815.0,559842.0,2022-07-11,2024-10-11,0.0626,0
951,99,Obligor_0099,8,Group_008,UK,North America,Transport,Derivatives,2,Investment_Grade,USD,280000.0,90148.0,189852.0,127066.0,2019-07-25,2023-11-18,0.0345,0
952,86,Obligor_0086,8,Group_008,UK,North America,Transport,Guarantee,5,Sub_IG,USD,610000.0,385247.0,224753.0,133160.0,2023-05-25,2025-08-30,0.0483,0
953,108,Obligor_0108,48,Group_048,MX,APAC,Utilities,Guarantee,2,Investment_Grade,USD,100000.0,38053.0,61947.0,41563.0,2025-12-19,2029-06-17,0.0349,0
954,24,Obligor_0024,59,Group_059,JP,APAC,Energy,Revolver,5,Sub_IG,USD,290000.0,88338.0,201662.0,182438.0,2023-12-28,2027-10-18,0.047,0
955,81,Obligor_0081,33,Group_033,CN,LATAM,Retail,Revolver,6,Sub_IG,EUR,430000.0,194414.0,235586.0,249320.0,2018-12-12,2020-02-21,0.0475,0
956,158,Obligor_0158,20,Group_020,JP,APAC,Energy,Term_Loan,5,Sub_IG,EUR,230000.0,192827.0,37173.0,120822.0,2023-09-20,2028-09-08,0.0444,0
957,120,Obligor_0120,24,Group_024,IT,LATAM,Manufacturing,Revolver,4,Investment_Grade,USD,230000.0,181701.0,48299.0,0.0,2017-12-03,2022-03-10,0.0397,0
958,59,Obligor_0059,48,Group_048,MX,APAC,Utilities,Term_Loan,7,Sub_IG,USD,280000.0,181608.0,98392.0,97074.0,2015-05-08,2021-05-29,0.049,0
959,128,Obligor_0128,18,Group_018,MX,LATAM,Retail,Term_Loan,1,Investment_Grade,GBP,540000.0,158468.0,381532.0,173031.0,2023-01-02,2029-07-16,0.0308,0
960,114,Obligor_0114,17,Group_017,DE,LATAM,Real_Estate,Guarantee,3,Investment_Grade,USD,390000.0,218690.0,171310.0,48432.0,2015-06-07,2019-03-14,0.0375,0
961,115,Obligor_0115,44,Group_044,FR,LATAM,Real_Estate,Guarantee,2,Investment_Grade,EUR,90000.0,59431.0,30569.0,56335.0,2025-07-23,2028-05-05,0.0348,0
962,14,Obligor_0014,75,Group_075,KZ,North America,Real_Estate,Derivatives,10,Watchlist,USD,100000.0,63511.0,36489.0,0.0,2017-04-06,2021-10-25,0.0661,0
963,9,Obligor_0009,32,Group_032,BR,North America,Retail,Guarantee,3,Investment_Grade,USD,290000.0,67060.0,222940.0,176656.0,2024-06-27,2025-07-03,0.0385,0
964,40,Obligor_0040,1,Group_001,CN,APAC,Manufacturing,Guarantee,5,Sub_IG,USD,610000.0,257381.0,352619.0,446709.0,2020-03-05,2023-08-26,0.0487,0
965,194,Obligor_0194,13,Group_013,UK,APAC,TMT,Revolver,5,Sub_IG,USD,60000.0,35231.0,24769.0,20852.0,2022-12-09,2029-06-28,0.046,0
966,25,Obligor_0025,70,Group_070,US,EMEA,TMT,Guarantee,2,Investment_Grade,GBP,310000.0,219250.0,90750.0,118239.0,2016-05-26,2019-01-31,0.0353,0
967,103,Obligor_0103,30,Group_030,BR,LATAM,TMT,Derivatives,2,Investment_Grade,USD,310000.0,49840.0,260160.0,198986.0,2025-11-29,2032-01-15,0.0334,0
968,22,Obligor_0022,16,Group_016,MX,North America,Real_Estate,Revolver,3,Investment_Grade,USD,1170000.0,664063.0,505937.0,244631.0,2020-09-23,2023-11-01,0.0396,0
969,4,Obligor_0004,1,Group_001,CN,APAC,Manufacturing,Derivatives,3,Investment_Grade,USD,340000.0,213727.0,126273.0,192166.0,2023-09-15,2028-12-28,0.0355,0
970,154,Obligor_0154,7,Group_007,JP,North America,Transport,Guarantee,2,Investment_Grade,USD,580000.0,446555.0,133445.0,98917.0,2021-03-16,2026-04-09,0.0303,0
971,186,Obligor_0186,5,Group_005,UK,APAC,Retail,Derivatives,1,Investment_Grade,USD,490000.0,361900.0,128100.0,46863.0,2016-03-18,2021-02-25,0.0342,0
972,29,Obligor_0029,59,Group_059,JP,APAC,Energy,Revolver,7,Sub_IG,USD,100000.0,71651.0,28349.0,47400.0,2025-09-06,2028-10-10,0.0577,0
973,109,Obligor_0109,19,Group_019,UK,LATAM,TMT,Term_Loan,9,Watchlist,EUR,760000.0,334409.0,425591.0,298929.0,2021-06-20,2023-07-08,0.0581,0
974,98,Obligor_0098,54,Group_054,JP,LATAM,Manufacturing,Derivatives,3,Investment_Grade,USD,510000.0,111384.0,398616.0,0.0,2021-02-02,2023-12-21,0.0379,0
975,37,Obligor_0037,33,Group_033,CN,LATAM,Retail,Derivatives,3,Investment_Grade,USD,630000.0,328475.0,301525.0,474911.0,2021-03-25,2025-05-17,0.0383,0
976,75,Obligor_0075,35,Group_035,JP,EMEA,Energy,Revolver,1,Investment_Grade,GBP,6910000.0,5530255.0,1379745.0,2047576.0,2019-09-23,2020-11-07,0.0314,0
977,70,Obligor_0070,38,Group_038,JP,North America,Manufacturing,Revolver,5,Sub_IG,USD,100000.0,87869.0,12131.0,52767.0,2020-06-29,2026-11-22,0.0495,0
978,146,Obligor_0146,39,Group_039,KZ,North America,Transport,Derivatives,6,Sub_IG,GBP,1480000.0,1098323.0,381677.0,1185918.0,2019-08-23,2021-11-28,0.0479,0
979,128,Obligor_0128,18,Group_018,MX,LATAM,Retail,Guarantee,2,Investment_Grade,USD,360000.0,246913.0,113087.0,166284.0,2025-11-21,2032-01-06,0.032,0
980,85,Obligor_0085,20,Group_020,JP,APAC,Energy,Derivatives,2,Investment_Grade,EUR,540000.0,365001.0,174999.0,387894.0,2015-09-24,2017-01-23,0.034,0
981,42,Obligor_0042,57,Group_057,CN,LATAM,Manufacturing,Revolver,6,Sub_IG,EUR,430000.0,210174.0,219826.0,79222.0,2022-12-27,2029-12-16,0.0481,0
982,100,Obligor_0100,27,Group_027,JP,EMEA,TMT,Term_Loan,4,Investment_Grade,EUR,330000.0,189416.0,140584.0,249231.0,2017-04-17,2022-10-15,0.0366,0
983,41,Obligor_0041,11,Group_011,ES,APAC,Real_Estate,Term_Loan,1,Investment_Grade,GBP,300000.0,280144.0,19856.0,58060.0,2024-06-12,2027-09-30,0.0295,0
984,166,Obligor_0166,32,Group_032,BR,North America,Retail,Guarantee,4,Investment_Grade,USD,560000.0,230434.0,329566.0,144040.0,2016-05-03,2021-09-04,0.0437,0
985,34,Obligor_0034,20,Group_020,JP,APAC,Energy,Derivatives,3,Investment_Grade,GBP,150000.0,138443.0,11557.0,5450.0,2016-12-02,2022-11-09,0.038,0
986,17,Obligor_0017,38,Group_038,JP,North America,Manufacturing,Term_Loan,3,Investment_Grade,USD,750000.0,401696.0,348304.0,350330.0,2016-11-17,2017-12-09,0.0392,0
987,165,Obligor_0165,66,Group_066,US,EMEA,Manufacturing,Derivatives,6,Sub_IG,USD,330000.0,285479.0,44521.0,184052.0,2024-03-15,2026-10-01,0.051,0
988,153,Obligor_0153,60,Group_060,IT,North America,TMT,Revolver,6,Sub_IG,USD,200000.0,63727.0,136273.0,118340.0,2017-09-22,2023-12-14,0.0479,0
989,122,Obligor_0122,53,Group_053,BR,APAC,Real_Estate,Term_Loan,3,Investment_Grade,USD,320000.0,229498.0,90502.0,13473.0,2015-12-23,2019-08-13,0.0381,0
990,76,Obligor_0076,80,Group_080,CN,LATAM,Real_Estate,Guarantee,8,Watchlist,USD,1070000.0,484331.0,585669.0,528306.0,2025-03-17,2028-12-06,0.0549,0
991,87,Obligor_0087,7,Group_007,JP,North America,Transport,Revolver,3,Investment_Grade,USD,300000.0,95084.0,204916.0,150899.0,2025-06-12,2029-09-11,0.037,0
992,117,Obligor_0117,46,Group_046,KZ,LATAM,Manufacturing,Guarantee,6,Sub_IG,USD,570000.0,366913.0,203087.0,315605.0,2017-05-21,2023-04-19,0.0501,0
993,106,Obligor_0106,69,Group_069,FR,LATAM,Energy,Revolver,4,Investment_Grade,EUR,270000.0,216511.0,53489.0,55841.0,2020-05-27,2023-08-30,0.042,0
994,86,Obligor_0086,8,Group_008,UK,North America,Transport,Term_Loan,7,Sub_IG,EUR,750000.0,323259.0,426741.0,0.0,2021-03-01,2022-10-02,0.0514,0
995,27,Obligor_0027,3,Group_003,FR,North America,Utilities,Guarantee,7,Sub_IG,USD,710000.0,213140.0,496860.0,409400.0,2023-12-29,2026-10-15,0.0518,0
996,57,Obligor_0057,9,Group_009,DE,APAC,Utilities,Guarantee,1,Investment_Grade,USD,1610000.0,936426.0,673574.0,585304.0,2016-07-05,2020-07-22,0.0306,0
997,31,Obligor_0031,19,Group_019,UK,LATAM,TMT,Revolver,8,Watchlist,USD,390000.0,227180.0,162820.0,183324.0,2019-12-16,2026-05-25,0.0597,0
998,134,Obligor_0134,24,Group_024,IT,LATAM,Manufacturing,Guarantee,6,Sub_IG,USD,710000.0,503861.0,206139.0,267207.0,2015-11-19,2017-09-24,0.0496,0
999,168,Obligor_0168,51,Group_051,BR,APAC,Transport,Revolver,6,Sub_IG,USD,470000.0,371262.0,98738.0,215554.0,2022-03-26,2024-10-02,0.0495,0
1000,98,Obligor_0098,54,Group_054,JP,LATAM,Manufacturing,Revolver,2,Investment_Grade,USD,1100000.0,646929.0,453071.0,642708.0,2021-02-06,2026-05-12,0.0359,0
